word,definition,difficulty_level,frequency_score,word_type,first_char,last_char,word_length
건덕거리다,건덕거리다의 뜻,2,30,명사,건,다,5
주제통각검사,주제통각검사의 뜻,3,30,명사,주,사,6
메탕구,메탕구의 뜻,2,30,명사,메,구,3
영업보고서,영업보고서의 뜻,2,30,명사,영,서,5
격외선,격외선의 뜻,2,30,명사,격,선,3
염몽,염몽의 뜻,2,30,명사,염,몽,2
염미,염미의 뜻,2,30,명사,염,미,2
갑오징어목,갑오징어목의 뜻,2,30,명사,갑,목,5
메카쿠시코드,메카쿠시코드의 뜻,3,30,명사,메,드,6
감나무,감나무의 뜻,2,30,명사,감,무,3
멜러디,멜러디의 뜻,2,30,명사,멜,디,3
갑오풀잠자리,갑오풀잠자리의 뜻,3,30,명사,갑,리,6
메탈슬러그레볼루션,메탈슬러그레볼루션의 뜻,3,30,명사,메,션,9
메테오메토세라,메테오메토세라의 뜻,3,30,명사,메,라,7
왕침노린재,왕침노린재의 뜻,2,30,명사,왕,재,5
갤럽,갤럽의 뜻,2,30,명사,갤,럽,2
오디술,오디술의 뜻,2,30,명사,오,술,3
검은낭아초,검은낭아초의 뜻,2,30,명사,검,초,5
메케케,메케케의 뜻,2,30,명사,메,케,3
메탈스킨패닉,메탈스킨패닉의 뜻,3,30,명사,메,닉,6
메카티안,메카티안의 뜻,2,30,명사,메,안,4
오디오기기,오디오기기의 뜻,2,30,명사,오,기,5
만전,만전의 뜻,2,30,명사,만,전,2
오디세우스,오디세우스의 뜻,2,30,명사,오,스,5
메타그로스,메타그로스의 뜻,2,30,명사,메,스,5
검은머리물떼새,검은머리물떼새의 뜻,3,30,명사,검,새,7
메탈베이블레이드,메탈베이블레이드의 뜻,3,30,명사,메,드,8
적신호,적신호의 뜻,2,30,명사,적,호,3
옜소웨,옜소웨의 뜻,2,30,명사,옜,웨,3
슈아이,슈아이의 뜻,2,30,명사,슈,이,3
영조전,영조전의 뜻,2,30,명사,영,전,3
오색화나물,오색화나물의 뜻,2,30,명사,오,물,5
겹닿소리,겹닿소리의 뜻,2,30,명사,겹,리,4
죄인,죄인의 뜻,2,30,명사,죄,인,2
경제백서,경제백서의 뜻,2,30,명사,경,서,4
슈퍼건담로얄,슈퍼건담로얄의 뜻,3,30,명사,슈,얄,6
결박하다,결박하다의 뜻,2,30,명사,결,다,4
경앙,경앙의 뜻,2,30,명사,경,앙,2
주중적국,주중적국의 뜻,2,30,명사,주,국,4
슈퍼닥터,슈퍼닥터의 뜻,2,30,명사,슈,터,4
러버소울,러버소울의 뜻,2,30,명사,러,울,4
외향성증식,외향성증식의 뜻,2,30,명사,외,식,5
도편추방제,도편추방제의 뜻,2,30,명사,도,제,5
연명,연명의 뜻,2,30,명사,연,명,2
러브어스,러브어스의 뜻,2,30,명사,러,스,4
랩터탈것,랩터탈것의 뜻,2,30,명사,랩,것,4
건송,건송의 뜻,2,30,명사,건,송,2
라이프라인,라이프라인의 뜻,2,30,명사,라,인,5
왕인지,왕인지의 뜻,2,30,명사,왕,지,3
완실하다,완실하다의 뜻,2,30,명사,완,다,4
건송하다,건송하다의 뜻,2,30,명사,건,다,4
완악,완악의 뜻,2,30,명사,완,악,2
완악하다,완악하다의 뜻,2,30,명사,완,다,4
외해전,외해전의 뜻,2,30,명사,외,전,3
외해증식,외해증식의 뜻,2,30,명사,외,식,4
라이오너,라이오너의 뜻,2,30,명사,라,너,4
건축선,건축선의 뜻,2,30,명사,건,선,3
건축설계,건축설계의 뜻,2,30,명사,건,계,4
건축설비,건축설비의 뜻,2,30,명사,건,비,4
라이칸스로프,라이칸스로프의 뜻,3,30,명사,라,프,6
점점이,점점이의 뜻,2,30,명사,점,이,3
가시멧돼지,가시멧돼지의 뜻,2,30,명사,가,지,5
게다,게다의 뜻,2,30,명사,게,다,2
자외선,자외선의 뜻,2,30,명사,자,선,3
라인백,라인백의 뜻,2,30,명사,라,백,3
오클랜드,오클랜드의 뜻,2,30,명사,오,드,4
걸복,걸복의 뜻,2,30,명사,걸,복,2
라이브온카드리버,라이브온카드리버의 뜻,3,30,명사,라,버,8
라이샌더,라이샌더의 뜻,2,30,명사,라,더,4
춘청,춘청의 뜻,2,30,명사,춘,청,2
게시문,게시문의 뜻,2,30,명사,게,문,3
영곡,영곡의 뜻,2,30,명사,영,곡,2
외행랑,외행랑의 뜻,2,30,명사,외,랑,3
외급,외급의 뜻,2,30,명사,외,급,2
게시시,게시시의 뜻,2,30,명사,게,시,3
게시시하다,게시시하다의 뜻,2,30,명사,게,다,5
외급하다,외급하다의 뜻,2,30,명사,외,다,4
석양,석양의 뜻,2,30,명사,석,양,2
거철마적,거철마적의 뜻,2,30,명사,거,적,4
대화식시스템,대화식시스템의 뜻,3,30,명사,대,템,6
광견병,광견병의 뜻,2,30,명사,광,병,3
라티오스,라티오스의 뜻,2,30,명사,라,스,4
김수로,김수로의 뜻,2,30,명사,김,로,3
랜스마스크,랜스마스크의 뜻,2,30,명사,랜,크,5
경북,경북의 뜻,2,30,명사,경,북,2
개선문,개선문의 뜻,2,30,명사,개,문,3
라크무,라크무의 뜻,2,30,명사,라,무,3
러스터픽시,러스터픽시의 뜻,2,30,명사,러,시,5
와썹,와썹의 뜻,2,30,명사,와,썹,2
세찬,세찬의 뜻,2,30,명사,세,찬,2
라팜의저주,라팜의저주의 뜻,2,30,명사,라,주,5
성숙,성숙의 뜻,2,30,명사,성,숙,2
나들이,나들이의 뜻,2,30,명사,나,이,3
게시물,게시물의 뜻,2,30,명사,게,물,3
대충대충,대충대충의 뜻,2,30,명사,대,충,4
란두인의예언,란두인의예언의 뜻,3,30,명사,란,언,6
영경,영경의 뜻,2,30,명사,영,경,2
간헐천,간헐천의 뜻,2,30,명사,간,천,3
길림성,길림성의 뜻,2,30,명사,길,성,3
락온타겟,락온타겟의 뜻,2,30,명사,락,겟,4
외부,외부의 뜻,2,30,명사,외,부,2
러브플러스,러브플러스의 뜻,2,30,명사,러,스,5
농성,농성의 뜻,2,30,명사,농,성,2
로보토이,로보토이의 뜻,2,30,명사,로,이,4
란포기담,란포기담의 뜻,2,30,명사,란,담,4
갑을,갑을의 뜻,2,30,명사,갑,을,2
램프라,램프라의 뜻,2,30,명사,램,라,3
러브라보,러브라보의 뜻,2,30,명사,러,보,4
대출한도제,대출한도제의 뜻,2,30,명사,대,제,5
외기,외기의 뜻,2,30,명사,외,기,2
리어왕,리어왕의 뜻,2,30,명사,리,왕,3
어뢰발사기,어뢰발사기의 뜻,2,30,명사,어,기,5
레파르다스,레파르다스의 뜻,2,30,명사,레,스,5
룩소르,룩소르의 뜻,2,30,명사,룩,르,3
거동궤,거동궤의 뜻,2,30,명사,거,궤,3
랩터,랩터의 뜻,2,30,명사,랩,터,2
엑스선산란,엑스선산란의 뜻,2,30,명사,엑,란,5
예관,예관의 뜻,2,30,명사,예,관,2
외부굴절,외부굴절의 뜻,2,30,명사,외,절,4
외부기생,외부기생의 뜻,2,30,명사,외,생,4
외부기생생물,외부기생생물의 뜻,3,30,명사,외,물,6
외향하다,외향하다의 뜻,2,30,명사,외,다,4
러브리스,러브리스의 뜻,2,30,명사,러,스,4
데타셰,데타셰의 뜻,2,30,명사,데,셰,3
대심,대심의 뜻,2,30,명사,대,심,2
납부,납부의 뜻,2,30,명사,납,부,2
효수,효수의 뜻,2,30,명사,효,수,2
러브히나,러브히나의 뜻,2,30,명사,러,나,4
데큰,데큰의 뜻,2,30,명사,데,큰,2
외부과전압,외부과전압의 뜻,2,30,명사,외,압,5
천리,천리의 뜻,2,30,명사,천,리,2
돌리네,돌리네의 뜻,2,30,명사,돌,네,3
겨자,겨자의 뜻,2,30,명사,겨,자,2
게박쥐나물,게박쥐나물의 뜻,2,30,명사,게,물,5
오디오미터,오디오미터의 뜻,2,30,명사,오,터,5
고구려능묘,고구려능묘의 뜻,2,30,명사,고,묘,5
멜론맛버블티,멜론맛버블티의 뜻,3,30,명사,멜,티,6
스가이군과가족석,스가이군과가족석의 뜻,3,30,명사,스,석,8
슈토아오이,슈토아오이의 뜻,2,30,명사,슈,이,5
경제발전단계설,경제발전단계설의 뜻,3,30,명사,경,설,7
슈퍼갤즈,슈퍼갤즈의 뜻,2,30,명사,슈,즈,4
슈타인즈게이트,슈타인즈게이트의 뜻,3,30,명사,슈,트,7
멜로디데이,멜로디데이의 뜻,2,30,명사,멜,이,5
스나이핑레인저,스나이핑레인저의 뜻,3,30,명사,스,저,7
시황조판,시황조판의 뜻,2,30,명사,시,판,4
간나무팔프,간나무팔프의 뜻,2,30,명사,간,프,5
증인석,증인석의 뜻,2,30,명사,증,석,3
오보원,오보원의 뜻,2,30,명사,오,원,3
오복이,오복이의 뜻,2,30,명사,오,이,3
오복간신,오복간신의 뜻,2,30,명사,오,신,4
오복소복,오복소복의 뜻,2,30,명사,오,복,4
오매탕,오매탕의 뜻,2,30,명사,오,탕,3
경애,경애의 뜻,2,30,명사,경,애,2
결속선,결속선의 뜻,2,30,명사,결,선,3
경문방,경문방의 뜻,2,30,명사,경,방,3
오가전집,오가전집의 뜻,2,30,명사,오,집,4
오매환,오매환의 뜻,2,30,명사,오,환,3
영용무쌍하다,영용무쌍하다의 뜻,3,30,명사,영,다,6
연미붓꽃,연미붓꽃의 뜻,2,30,명사,연,꽃,4
연미사,연미사의 뜻,2,30,명사,연,사,3
연미색,연미색의 뜻,2,30,명사,연,색,3
스마일프리큐어,스마일프리큐어의 뜻,3,30,명사,스,어,7
스마일지,스마일지의 뜻,2,30,명사,스,지,4
결립하다,결립하다의 뜻,2,30,명사,결,다,4
결마루,결마루의 뜻,2,30,명사,결,루,3
결정심,결정심의 뜻,2,30,명사,결,심,3
경산하다,경산하다의 뜻,2,30,명사,경,다,4
스누퍼,스누퍼의 뜻,2,30,명사,스,퍼,3
격심,격심의 뜻,2,30,명사,격,심,2
와륵,와륵의 뜻,2,30,명사,와,륵,2
오준,오준의 뜻,2,30,명사,오,준,2
역귀,역귀의 뜻,2,30,명사,역,귀,2
스매쉬,스매쉬의 뜻,2,30,명사,스,쉬,3
오복,오복의 뜻,2,30,명사,오,복,2
오른팔,오른팔의 뜻,2,30,명사,오,팔,3
스랄마선견자,스랄마선견자의 뜻,3,30,명사,스,자,6
우구,우구의 뜻,2,30,명사,우,구,2
스미레십육세,스미레십육세의 뜻,3,30,명사,스,세,6
경문왕,경문왕의 뜻,2,30,명사,경,왕,3
스모모,스모모의 뜻,2,30,명사,스,모,3
가납하다,가납하다의 뜻,2,30,명사,가,다,4
가볍디가볍다,가볍디가볍다의 뜻,3,30,명사,가,다,6
연미지액,연미지액의 뜻,2,30,명사,연,액,4
염매하다,염매하다의 뜻,2,30,명사,염,다,4
염명하다,염명하다의 뜻,2,30,명사,염,다,4
염명히,염명히의 뜻,2,30,명사,염,히,3
염모하다,염모하다의 뜻,2,30,명사,염,다,4
증입생,증입생의 뜻,2,30,명사,증,생,3
경견,경견의 뜻,2,30,명사,경,견,2
경연하다,경연하다의 뜻,2,30,명사,경,다,4
경연감,경연감의 뜻,2,30,명사,경,감,3
경구면역,경구면역의 뜻,2,30,명사,경,역,4
와견,와견의 뜻,2,30,명사,와,견,2
가열연화법,가열연화법의 뜻,2,30,명사,가,법,5
계란찌개,계란찌개의 뜻,2,30,명사,계,개,4
각색,각색의 뜻,2,30,명사,각,색,2
스오우모모코,스오우모모코의 뜻,3,30,명사,스,코,6
오륜,오륜의 뜻,2,30,명사,오,륜,2
가작,가작의 뜻,2,30,명사,가,작,2
연식,연식의 뜻,2,30,명사,연,식,2
염매,염매의 뜻,2,30,명사,염,매,2
염모,염모의 뜻,2,30,명사,염,모,2
스벤,스벤의 뜻,2,30,명사,스,벤,2
스완,스완의 뜻,2,30,명사,스,완,2
스오우쿠요우,스오우쿠요우의 뜻,3,30,명사,스,우,6
가는기름나물,가는기름나물의 뜻,3,30,명사,가,물,6
조루병,조루병의 뜻,2,30,명사,조,병,3
스위트프리큐어,스위트프리큐어의 뜻,3,30,명사,스,어,7
감자장찌개,감자장찌개의 뜻,2,30,명사,감,개,5
스킵비트,스킵비트의 뜻,2,30,명사,스,트,4
외지제고,외지제고의 뜻,2,30,명사,외,고,4
겹꽃받침,겹꽃받침의 뜻,2,30,명사,겹,침,4
경계도표,경계도표의 뜻,2,30,명사,경,표,4
수세하다,수세하다의 뜻,2,30,명사,수,다,4
움직거리다,움직거리다의 뜻,2,30,명사,움,다,5
염문사,염문사의 뜻,2,30,명사,염,사,3
감감하다,감감하다의 뜻,2,30,명사,감,다,4
염민어,염민어의 뜻,2,30,명사,염,어,3
염밀하다,염밀하다의 뜻,2,30,명사,염,다,4
각립,각립의 뜻,2,30,명사,각,립,2
스즈메다카오리,스즈메다카오리의 뜻,3,30,명사,스,리,7
강복,강복의 뜻,2,30,명사,강,복,2
스위치걸,스위치걸의 뜻,2,30,명사,스,걸,4
스윙클,스윙클의 뜻,2,30,명사,스,클,3
용접봉피복제,용접봉피복제의 뜻,3,30,명사,용,제,6
운영전,운영전의 뜻,2,30,명사,운,전,3
강태,강태의 뜻,2,30,명사,강,태,2
염밀,염밀의 뜻,2,30,명사,염,밀,2
스탈포스,스탈포스의 뜻,2,30,명사,스,스,4
가수분해효소,가수분해효소의 뜻,3,30,명사,가,소,6
갈포,갈포의 뜻,2,30,명사,갈,포,2
염문,염문의 뜻,2,30,명사,염,문,2
간다라,간다라의 뜻,2,30,명사,간,라,3
스즈미야세이카,스즈미야세이카의 뜻,3,30,명사,스,카,7
스즈미야하루히,스즈미야하루히의 뜻,3,30,명사,스,히,7
스텀프,스텀프의 뜻,2,30,명사,스,프,3
경계등,경계등의 뜻,2,30,명사,경,등,3
개정하다,개정하다의 뜻,2,30,명사,개,다,4
염박하다,염박하다의 뜻,2,30,명사,염,다,4
에이치에스티,에이치에스티의 뜻,3,30,명사,에,티,6
경계마찰,경계마찰의 뜻,2,30,명사,경,찰,4
스퀴드,스퀴드의 뜻,2,30,명사,스,드,3
경계분견대,경계분견대의 뜻,2,30,명사,경,대,5
영오하다,영오하다의 뜻,2,30,명사,영,다,4
연술하다,연술하다의 뜻,2,30,명사,연,다,4
연숫물,연숫물의 뜻,2,30,명사,연,물,3
만리타향,만리타향의 뜻,2,30,명사,만,향,4
조류예보,조류예보의 뜻,2,30,명사,조,보,4
스태틱의단검,스태틱의단검의 뜻,3,30,명사,스,검,6
스즈카,스즈카의 뜻,2,30,명사,스,카,3
스즈키사이야,스즈키사이야의 뜻,3,30,명사,스,야,6
예고되다,예고되다의 뜻,2,30,명사,예,다,4
겹성,겹성의 뜻,2,30,명사,겹,성,2
개원하다,개원하다의 뜻,2,30,명사,개,다,4
스텀피,스텀피의 뜻,2,30,명사,스,피,3
예고기,예고기의 뜻,2,30,명사,예,기,3
개가하다,개가하다의 뜻,2,30,명사,개,다,4
견졸,견졸의 뜻,2,30,명사,견,졸,2
연부년,연부년의 뜻,2,30,명사,연,년,3
뒷날개,뒷날개의 뜻,2,30,명사,뒷,개,3
스테락의도전,스테락의도전의 뜻,3,30,명사,스,전,6
스카이걸즈,스카이걸즈의 뜻,2,30,명사,스,즈,5
거주면적률,거주면적률의 뜻,2,30,명사,거,률,5
에이치에프,에이치에프의 뜻,2,30,명사,에,프,5
스즈키선생님,스즈키선생님의 뜻,3,30,명사,스,님,6
예고,예고의 뜻,2,30,명사,예,고,2
견주,견주의 뜻,2,30,명사,견,주,2
갱권양설비,갱권양설비의 뜻,2,30,명사,갱,비,5
에스디건담삼국전,에스디건담삼국전의 뜻,3,30,명사,에,전,8
스카너,스카너의 뜻,2,30,명사,스,너,3
스칼렛,스칼렛의 뜻,2,30,명사,스,렛,3
얀데레,얀데레의 뜻,2,30,명사,얀,레,3
스즈야토오루,스즈야토오루의 뜻,3,30,명사,스,루,6
에이치엘에이항원,에이치엘에이항원의 뜻,3,30,명사,에,원,8
조륙하다,조륙하다의 뜻,2,30,명사,조,다,4
결친,결친의 뜻,2,30,명사,결,친,2
결친하다,결친하다의 뜻,2,30,명사,결,다,4
결탁되다,결탁되다의 뜻,2,30,명사,결,다,4
두메잔대,두메잔대의 뜻,2,30,명사,두,대,4
양부인,양부인의 뜻,2,30,명사,양,인,3
가택출입,가택출입의 뜻,2,30,명사,가,입,4
요오드적정법,요오드적정법의 뜻,3,30,명사,요,법,6
막서다,막서다의 뜻,2,30,명사,막,다,3
경근거,경근거의 뜻,2,30,명사,경,거,3
검열하다,검열하다의 뜻,2,30,명사,검,다,4
경시서,경시서의 뜻,2,30,명사,경,서,3
거실,거실의 뜻,2,30,명사,거,실,2
스켈레곤,스켈레곤의 뜻,2,30,명사,스,곤,4
스콜피언,스콜피언의 뜻,2,30,명사,스,언,4
스쿠버페페,스쿠버페페의 뜻,2,30,명사,스,페,5
스켈레톤장교,스켈레톤장교의 뜻,3,30,명사,스,교,6
라부아지에,라부아지에의 뜻,2,30,명사,라,에,5
스켈독,스켈독의 뜻,2,30,명사,스,독,3
스컬맨,스컬맨의 뜻,2,30,명사,스,맨,3
연잎꿩의다리,연잎꿩의다리의 뜻,3,30,명사,연,리,6
스켈로스,스켈로스의 뜻,2,30,명사,스,스,4
스콜피,스콜피의 뜻,2,30,명사,스,피,3
스컹탱크,스컹탱크의 뜻,2,30,명사,스,크,4
옴쇽달이,옴쇽달이의 뜻,2,30,명사,옴,이,4
종그리다,종그리다의 뜻,2,30,명사,종,다,4
스타드라이버,스타드라이버의 뜻,3,30,명사,스,버,6
옴스라니,옴스라니의 뜻,2,30,명사,옴,니,4
스켓,스켓의 뜻,2,30,명사,스,켓,2
종말기관,종말기관의 뜻,2,30,명사,종,관,4
가속축전기,가속축전기의 뜻,2,30,명사,가,기,5
옴스래기,옴스래기의 뜻,2,30,명사,옴,기,4
스타돔,스타돔의 뜻,2,30,명사,스,돔,3
옴스크,옴스크의 뜻,2,30,명사,옴,크,3
옴실,옴실의 뜻,2,30,명사,옴,실,2
옴실거리다,옴실거리다의 뜻,2,30,명사,옴,다,5
옷형태도안,옷형태도안의 뜻,2,30,명사,옷,안,5
외용되다,외용되다의 뜻,2,30,명사,외,다,4
외용하다,외용하다의 뜻,2,30,명사,외,다,4
연부병,연부병의 뜻,2,30,명사,연,병,3
연부불,연부불의 뜻,2,30,명사,연,불,3
가루택이,가루택이의 뜻,2,30,명사,가,이,4
감자정과,감자정과의 뜻,2,30,명사,감,과,4
강우대,강우대의 뜻,2,30,명사,강,대,3
갑진자,갑진자의 뜻,2,30,명사,갑,자,3
결흉증,결흉증의 뜻,2,30,명사,결,증,3
연부불하다,연부불하다의 뜻,2,30,명사,연,다,5
스키드러쉬,스키드러쉬의 뜻,2,30,명사,스,쉬,5
가해자,가해자의 뜻,2,30,명사,가,자,3
가면무사,가면무사의 뜻,2,30,명사,가,사,4
들배,들배의 뜻,2,30,명사,들,배,2
스타픽시,스타픽시의 뜻,2,30,명사,스,시,4
두메오이풀,두메오이풀의 뜻,2,30,명사,두,풀,5
스타리스카이,스타리스카이의 뜻,3,30,명사,스,이,6
가공,가공의 뜻,2,30,명사,가,공,2
가재울역,가재울역의 뜻,2,30,명사,가,역,4
가면의메이드가이,가면의메이드가이의 뜻,3,30,명사,가,이,8
스타쉽오퍼레이터즈,스타쉽오퍼레이터즈의 뜻,3,30,명사,스,즈,9
스켈레톤사병,스켈레톤사병의 뜻,3,30,명사,스,병,6
스크랩드프린세스,스크랩드프린세스의 뜻,3,30,명사,스,스,8
스쿨럼블,스쿨럼블의 뜻,2,30,명사,스,블,4
스타뮤,스타뮤의 뜻,2,30,명사,스,뮤,3
종막,종막의 뜻,2,30,명사,종,막,2
스크라이드,스크라이드의 뜻,2,30,명사,스,드,5
회식,회식의 뜻,2,30,명사,회,식,2
블리츠크랭크,블리츠크랭크의 뜻,3,30,명사,블,크,6
감경하다,감경하다의 뜻,2,30,명사,감,다,4
개립하다,개립하다의 뜻,2,30,명사,개,다,4
여물간,여물간의 뜻,2,30,명사,여,간,3
여물구다,여물구다의 뜻,2,30,명사,여,다,4
여물때,여물때의 뜻,2,30,명사,여,때,3
